"Practice.code","Generic_statins","Proprietary_statins","pct_proprietary"
"H82021",10110,3760,0.271088680605624
"H82022",18609,6877,0.269834418896649
"H82023",10993,5466,0.332097940336594
"H82024",11776,3701,0.239129030173806
"H82025",34837,14116,0.2883582211509
"H82026",23259,7059,0.232831981001385
"H82027",8011,3790,0.321159223794594
"H82028",9550,4126,0.301696402456859
"H82029",17135,4967,0.22473079359334
"H82030",27134,21882,0.44642565692835
"H82031",15788,5741,0.26666357006828
"H82032",31794,9888,0.237224701309918
"H82033",8654,3286,0.275209380234506
"H82034",42396,17444,0.291510695187166
"H82035",25962,10172,0.281507721259755
"H82036",11120,6347,0.363370928035725
"H82037",15560,4660,0.230464886251236
"H82038",22814,8125,0.262613529849058
"H82039",16972,7084,0.294479547721982
"H82040",9275,6962,0.428773788261378
"H82041",16567,5021,0.232582916435057
"H82042",38329,13283,0.257362628846005
"H82043",29401,9773,0.24947669372543
"H82044",15645,4793,0.234514140326842
"H82045",46391,15412,0.249373007782794
"H82046",14482,3611,0.199579948046206
"H82047",27402,9899,0.265381625157502
"H82048",24766,9565,0.278611167749265
"H82049",18176,5479,0.231621221729021
"H82050",16479,7232,0.305006115305133
"H82051",26873,6619,0.197629284605279
"H82052",18142,7947,0.304611138794128
"H82053",15236,7561,0.331666447339562
"H82055",25884,10973,0.297718208210109
"H82056",13377,3982,0.229391093957025
"H82057",33364,9433,0.220412645746197
"H82058",24930,6785,0.21393662304903
"H82059",31866,11478,0.264811738648948
"H82060",30228,12461,0.291901895101783
"H82061",14443,5763,0.285212313174305
"H82063",21918,5801,0.209278834012771
"H82064",13644,5746,0.29633831872099
"H82065",14727,4500,0.234045872991106
"H82066",26150,7661,0.226583064683091
"H82067",8418,4261,0.336067513210821
"H82068",8403,3427,0.289687235841082
"H82069",14540,4198,0.224036716832106
"H82070",12828,5336,0.293767892534684
"H82072",10454,5300,0.336422495874064
"H82076",6370,2255,0.261449275362319
"H82077",26957,9088,0.252129282840893
"H82078",14359,4220,0.227138166747403
"H82079",2095,624,0.229496138286135
"H82083",14339,4684,0.246228250013142
"H82084",9541,3605,0.274227902023429
"H82086",6510,1885,0.224538415723645
"H82087",9244,3827,0.292785555810573
"H82088",10376,2751,0.209568065818542
"H82089",6894,3599,0.342990565138664
"H82091",12321,4861,0.282912350133861
"H82092",9853,2172,0.180623700623701
"H82094",13712,2335,0.145510064186452
"H82095",24886,10308,0.292890833664829
"H82096",10077,3997,0.283998863151911
"H82098",9596,3611,0.273415612932536
"H82099",15117,4847,0.242787016629934
"H82100",5881,2848,0.326268759308054
"H82101",13751,5882,0.299597616258341
"H82615",14402,7141,0.33147658172028
"H82621",7820,2494,0.241807252278456
"H82625",4053,832,0.170317297850563
"H82635",1,NA,NA
"H82640",10325,5867,0.36233942687747
"H82641",6945,3173,0.313599525597944
"H82642",102,3,0.0285714285714286
"H82643",8911,2312,0.206005524369598
"H82644",6,NA,NA
"H82648",36,5,0.121951219512195
"H82649",48,9,0.157894736842105
"H82653",67,29,0.302083333333333
"H83001",18956,7310,0.278306556003959
"H83002",5222,895,0.146313552394965
"H83004",16654,8189,0.329630076882824
"H83005",7797,2074,0.210110424475737
"H83006",9431,2130,0.184240117636883
"H83007",12192,4027,0.248289043714162
"H83008",5764,2316,0.286633663366337
"H83009",20550,6423,0.238127015904794
"H83010",7571,2423,0.242445467280368
"H83011",6076,1475,0.195338365779367
"H83012",11710,3209,0.215094845499028
"H83013",18539,6317,0.254143868683618
"H83014",13628,3098,0.185220614611981
"H83015",17631,6993,0.283991228070175
"H83016",14348,5675,0.283424062328322
"H83017",12862,3983,0.236449985158801
"H83018",15902,5442,0.254966266866567
"H83019",9785,6612,0.40324449594438
"H83020",13321,4666,0.25940957358092
"H83021",9165,2620,0.222316504030547
"H83022",12925,5421,0.295486754605909
"H83023",10461,2690,0.204547182723747
"H83024",35206,12390,0.260315992940583
"H83025",14531,4237,0.225756606990622
"H83027",12934,2525,0.16333527395045
"H83028",6408,2163,0.252362618130907
"H83029",6088,2503,0.291351414270748
"H83030",4405,1793,0.289286866731204
"H83031",5974,1851,0.236549520766773
"H83033",3930,1707,0.302820649281533
"H83034",8969,2698,0.23125053569898
"H83035",8597,4067,0.321146557169931
"H83037",6268,3446,0.354745727815524
"H83039",8609,2250,0.207201399760567
"H83040",4874,1612,0.248535306814678
"H83041",3701,1569,0.297722960151803
"H83042",12409,5513,0.307610757727932
"H83043",6729,1958,0.225394267295959
"H83044",13635,4009,0.227216050782136
"H83046",9796,2537,0.20570826238547
"H83048",3790,846,0.182484900776531
"H83049",4669,1025,0.180014049877064
"H83050",7261,2109,0.225080042689434
"H83051",5664,1375,0.195340247194204
"H83052",9814,2708,0.216259383485066
"H83053",23101,8387,0.26635543699187
"H83608",4911,1202,0.196630132504499
"H83609",4010,1555,0.279424977538185
"H83611",5346,2033,0.275511586935899
"H83614",935,173,0.156137184115523
"H83616",6567,2109,0.243084370677732
"H83619",1236,303,0.196881091617934
"H83620",8356,1531,0.154849802771316
"H83622",3966,1173,0.228254524226503
"H83623",2544,587,0.187480038326413
"H83624",6445,2603,0.287687886825818
"H83625",7849,2744,0.259038988010951
"H83626",4248,1073,0.201653824469085
"H83627",4505,1409,0.238248224551911
"H83631",7747,2317,0.230226550079491
"H83633",116,34,0.226666666666667
"H83634",2163,723,0.250519750519751
"H83635",4321,996,0.187323678766222
"H83636",1,NA,NA
"H83637",1,NA,NA
"H84002",21227,6534,0.235366161161341
"H84005",11630,3049,0.207711696982083
"H84006",11027,3886,0.260578019177898
"H84007",15599,4963,0.241367571247933
"H84008",4199,1293,0.235433357611071
"H84010",16006,4232,0.209111572289752
"H84012",15219,6330,0.293749129890018
"H84014",2966,1859,0.385284974093264
"H84015",9515,2130,0.182911120652641
"H84016",16962,5993,0.261076018296667
"H84017",22474,6400,0.221652697928933
"H84018",15918,3514,0.180835734870317
"H84020",16956,5011,0.22811489962216
"H84023",10760,3258,0.232415465829648
"H84025",9937,2510,0.201655017273239
"H84027",17482,2542,0.126947662804634
"H84030",23060,6605,0.22265295803135
"H84031",11908,2339,0.164174914016986
"H84032",12757,5052,0.283676792632938
"H84033",15380,3757,0.196321262475832
"H84034",10246,2427,0.191509508403693
"H84036",2753,193,0.0655125594025798
"H84039",21149,2889,0.120184707546385
"H84040",32628,9003,0.216257116091374
"H84041",3144,1058,0.251784864350309
"H84042",24232,6395,0.208802690436543
"H84043",11125,3294,0.228448574797143
"H84044",14641,2595,0.150556973775818
"H84048",9668,3199,0.248620502059532
"H84049",6697,488,0.067919276270007
"H84050",11428,2511,0.180142047492647
"H84051",9772,1950,0.166353864528237
"H84053",13895,2125,0.132646691635456
"H84054",5832,810,0.121951219512195
"H84055",11611,3972,0.254893152794712
"H84057",7799,517,0.0621693121693122
"H84058",7331,1435,0.163700661647274
"H84059",9279,1794,0.162015713898672
"H84060",11229,3459,0.235498366013072
"H84061",5792,2128,0.268686868686869
"H84062",10925,2618,0.193310197149819
"H84607",9135,1190,0.115254237288136
"H84608",3968,1327,0.250613786591124
"H84609",1531,373,0.195903361344538
"H84615",3696,1490,0.287311993829541
"H84618",9174,1056,0.103225806451613
"H84619",5465,1470,0.211968276856525
"H84623",16414,4623,0.219755668583924
"H84625",12760,2585,0.168458781362007
"H84629",8278,1406,0.145187938868236
"H84630",4871,804,0.141674008810573
"H84632",6743,1984,0.227340437722012
"H84633",4862,1217,0.200197400888304
"H84635",13618,4077,0.23040406894603
"H84637",5154,884,0.146406094733355
"H84639",2170,589,0.213483146067416
"H85001",7656,2636,0.25612125923047
"H85002",8010,3390,0.297368421052632
"H85003",14609,3367,0.187305295950156
"H85004",1733,818,0.320658565268522
"H85005",20178,8766,0.302860696517413
"H85006",13318,6219,0.318319086860828
"H85007",22101,7776,0.260267095089868
"H85008",15731,4532,0.223658885653654
"H85009",8234,3343,0.288762200915609
"H85011",14252,3761,0.208793649031255
"H85012",18902,8848,0.318846846846847
"H85016",23931,8368,0.259079228459085
"H85018",12096,3216,0.210031347962382
"H85019",15923,7925,0.332312982220731
"H85020",26596,8439,0.240873412301984
"H85021",10934,3043,0.217714817199685
"H85022",5811,1589,0.21472972972973
"H85023",13104,2987,0.185631719594805
"H85024",23986,5939,0.198462823725982
"H85025",18697,4375,0.189623786407767
"H85026",8846,3930,0.307608015028178
"H85027",8460,4074,0.32503590234562
"H85028",14763,4935,0.250533049040512
"H85029",10117,3992,0.282939967396697
"H85030",21579,7604,0.26056265634102
"H85031",24104,6902,0.222602077017351
"H85032",6328,1663,0.208109122763109
"H85033",13254,3855,0.225320007013852
"H85034",7422,3081,0.293344758640388
"H85035",10590,5383,0.337006197959056
"H85037",20189,6717,0.249646918902847
"H85038",23310,5741,0.197617982169288
"H85039",7420,2202,0.228850550821035
"H85041",23500,5687,0.194847020933977
"H85045",22251,12750,0.364275306419817
"H85047",17934,7393,0.291901922849133
"H85048",19950,8389,0.296023148311514
"H85049",4540,2037,0.309715675840049
"H85051",4461,1815,0.289196940726577
"H85052",13185,6396,0.326643174505899
"H85053",7061,2131,0.231832027850305
"H85054",19390,6632,0.254861271232034
"H85055",12033,3224,0.211312840007865
"H85056",2103,1910,0.475953152255171
"H85057",3741,1647,0.305679287305123
"H85061",12630,5133,0.288971457524067
"H85063",15961,7628,0.323371062783501
"H85064",3338,763,0.186052182394538
"H85065",6216,4905,0.441057458861613
"H85066",11388,3358,0.227722772277228
"H85067",8189,4000,0.328164738698827
"H85069",10641,2610,0.196966266696853
"H85070",14642,3083,0.173935119887165
"H85072",10909,4426,0.28862080208673
"H85075",2401,446,0.156656129258869
"H85076",21286,5560,0.207107204052745
"H85077",6888,3309,0.324507208002354
"H85078",5254,1524,0.224845087046326
"H85082",7954,5118,0.391523867809058
"H85086",3705,715,0.161764705882353
"H85087",13571,1646,0.10816849576132
"H85088",5357,2794,0.342780026990553
"H85090",13681,2864,0.173103656693865
"H85092",10353,2138,0.171163237531022
"H85095",19188,4247,0.181224663964156
"H85100",6382,1955,0.234496821398585
"H85101",12835,2993,0.189095274197624
"H85103",7859,3687,0.319331370171488
"H85105",14694,4593,0.238139679576917
"H85108",8363,1646,0.164451993206115
"H85110",12234,3882,0.240878629932986
"H85111",10263,4033,0.282106883044208
"H85112",3228,4106,0.559858194709572
"H85113",7471,1987,0.210086699090717
"H85114",6671,3025,0.311984323432343
"H85115",23159,6661,0.223373574782025
"H85116",11776,3757,0.241872143179038
"H85618",5137,917,0.151470102411629
"H85634",8431,3292,0.280815490915295
"H85637",2123,1464,0.408140507387789
"H85643",8669,2120,0.196496431550653
"H85649",18144,4341,0.193062041360907
"H85650",1279,301,0.190506329113924
"H85653",40212,9162,0.185563251913963
"H85656",6992,3883,0.357057471264368
"H85659",3014,610,0.16832229580574
"H85662",7059,1784,0.201741490444419
"H85664",747,180,0.194174757281553
"H85665",7279,1967,0.212740644603072
"H85674",7102,1854,0.207012058954891
"H85680",10990,2240,0.169312169312169
"H85682",8666,2907,0.251188110256632
"H85683",11054,2315,0.173161792205849
"H85685",1148,430,0.272496831432193
"H85686",11817,3311,0.218865679534638
"H85691",1695,608,0.264003473729918
"H85693",25409,2500,0.0895768390125049
"H85695",6462,2887,0.308803080543374
"H85696",1,NA,NA
"H85697",552,207,0.272727272727273
"J81002",20413,7364,0.265111423119847
"J81003",4688,3717,0.442236763831053
"J81004",4826,3787,0.439684198304888
"J81005",44141,8857,0.167119513943922
"J81006",42419,15304,0.265128285085668
"J81009",34172,6052,0.150457438345267
"J81010",32493,8899,0.214993235407808
"J81011",21609,5850,0.21304490331039
"J81012",11271,4045,0.264102898929224
"J81013",14232,5927,0.294012599831341
"J81014",24729,9027,0.267419125488802
"J81015",12715,1990,0.135328119687181
"J81016",11665,3137,0.211930820159438
"J81017",10097,3996,0.283545022351522
"J81018",18612,10162,0.353166052686453
"J81019",43066,13585,0.239801592204904
"J81020",13453,2753,0.169875354806862
"J81021",2426,5226,0.6829587036069
"J81022",14795,3849,0.206447114353143
"J81024",7728,3256,0.296431172614712
"J81025",17811,4959,0.217786561264822
"J81026",38804,9684,0.199719518231315
"J81027",37449,9584,0.203771819786108
"J81028",46013,15091,0.246972374967269
"J81029",15564,5566,0.263416942735447
"J81030",22356,5841,0.207149696776253
"J81031",11728,2977,0.202448146888813
"J81032",17558,5902,0.25157715260017
"J81033",8985,2994,0.249937390433258
"J81034",20902,6894,0.248021298028493
"J81035",9549,3590,0.27323236167136
"J81036",2177,2981,0.577937184955409
"J81038",9905,3665,0.270081061164333
"J81039",3398,3125,0.479074045684501
"J81040",17850,3164,0.150566289140573
"J81041",16843,9611,0.363309896423981
"J81042",3981,3235,0.448309312638581
"J81043",14455,3364,0.188787249565071
"J81044",16359,4994,0.233878143586381
"J81045",3756,4840,0.563052582596557
"J81046",5428,6661,0.55099677392671
"J81047",2760,4283,0.608121539116854
"J81048",8057,4497,0.358212521905369
"J81049",6052,5357,0.469541589972828
"J81050",25926,7888,0.23327615780446
"J81051",13408,2674,0.166272851635369
"J81052",1515,4910,0.76420233463035
"J81053",12656,14,0.00110497237569061
"J81054",13671,7154,0.343529411764706
"J81055",24260,5391,0.181815115847695
"J81056",16830,5671,0.252033242966979
"J81057",13799,8741,0.387799467613132
"J81058",22870,5332,0.189064605347139
"J81059",1764,4054,0.696803025094534
"J81061",19846,5387,0.213490270677288
"J81062",2378,4760,0.66685346035304
"J81063",1160,1501,0.564073656520105
"J81064",6036,2166,0.264081931236284
"J81065",2282,5219,0.695773896813758
"J81066",16387,7615,0.317265227897675
"J81067",3165,1822,0.36534990976539
"J81068",19851,3860,0.162793640082662
"J81069",2457,1563,0.388805970149254
"J81070",3795,3613,0.487715982721382
"J81071",986,1851,0.652449770884737
"J81072",2119,4703,0.689387276458517
"J81073",34691,7176,0.171399909236391
"J81074",17078,5991,0.259699163379427
"J81075",12863,2044,0.137116790769437
"J81076",18937,5479,0.224402031454784
"J81077",18649,4570,0.196821568543004
"J81078",13171,3511,0.210466370938736
"J81081",22901,5704,0.199405698304492
"J81082",13772,2641,0.160909035520624
"J81083",14467,3770,0.206722596918353
"J81085",1918,1080,0.360240160106738
"J81086",3770,975,0.205479452054795
"J81087",7217,4483,0.383162393162393
"J81088",6017,1638,0.213977792292619
"J81090",9090,2014,0.181376080691643
"J81609",12186,2023,0.1423745513407
"J81612",7073,1423,0.167490583804143
"J81613",10710,1518,0.12414131501472
"J81616",7277,2462,0.252798028545025
"J81620",14607,3448,0.190972029908613
"J81621",9975,1502,0.130870436525224
"J81623",4599,1479,0.243336623889437
"J81624",1911,802,0.295613711758201
"J81625",3019,1930,0.389977773287533
"J81626",7081,1309,0.156019070321812
"J81628",5716,1346,0.19059756442934
"J81631",5655,1522,0.212066322976174
"J81632",3042,1406,0.316097122302158
"J81633",1576,2479,0.61134401972873
"J81634",3853,1388,0.264834955161229
"J81637",10693,1369,0.113496932515337
"J81640",6690,3133,0.318945332383182
"J81644",6196,741,0.106818509442122
"J81645",1475,646,0.304573314474305
"J81646",12883,3311,0.204458441398049
"J81647",7349,1356,0.155772544514647
"J81648",1598,1661,0.509665541577171
"J81653",44,41,0.482352941176471
"J81657",5,8,0.615384615384615
"J82001",16268,3389,0.172406776212036
"J82002",17098,3808,0.182148665454893
"J82004",11489,2209,0.161264418163236
"J82005",6907,3484,0.335290154941777
"J82006",19477,4577,0.19028020287686
"J82007",28873,8130,0.219711915250115
"J82008",10795,3347,0.236670909348041
"J82009",22514,6865,0.233670308723918
"J82010",21026,6145,0.226160244378197
"J82012",15988,5994,0.272677645346192
"J82014",4673,1058,0.184610015704066
"J82015",9097,2509,0.216181285541961
"J82016",19137,5850,0.234121743306519
"J82017",20440,6278,0.234972677595628
"J82018",16448,5299,0.24366579298294
"J82019",11592,2270,0.163757033617083
"J82020",6543,1811,0.216782379698348
"J82021",23306,8258,0.261627170193892
"J82022",22460,7044,0.238747288503254
"J82023",12470,4579,0.268578802275793
"J82024",5301,1080,0.169252468265162
"J82025",9815,3739,0.275859524863509
"J82026",25215,9873,0.281378248974008
"J82027",14284,4212,0.22772491349481
"J82028",15966,3217,0.167700568211437
"J82029",24831,6264,0.201447178002894
"J82030",11527,4445,0.278299524167293
"J82031",10952,2637,0.194054014276253
"J82032",7431,1483,0.166367511779224
"J82033",8547,3554,0.293694735972234
"J82034",34066,13039,0.276807133000743
"J82035",15900,5086,0.242352044219956
"J82036",5754,2447,0.298378246555298
"J82037",21739,5126,0.190805881258143
"J82038",8385,2239,0.210749246987952
"J82039",25905,14067,0.351921344941459
"J82040",15272,3202,0.173324672512721
"J82041",18387,3790,0.170897776976146
"J82042",24369,7194,0.227925102176599
"J82044",13407,3797,0.220704487328528
"J82046",24963,5040,0.167983201679832
"J82049",19653,5026,0.203654929292111
"J82050",13056,4710,0.265113137453563
"J82051",21257,5622,0.209159566948175
"J82052",13644,4980,0.267396907216495
"J82053",11744,3910,0.249776414973809
"J82054",14946,4089,0.214814814814815
"J82055",6978,1769,0.202240768263405
"J82056",42178,13416,0.241321005863942
"J82058",22667,4093,0.152952167414051
"J82059",11898,3759,0.240084307338571
"J82060",15094,4431,0.226939820742638
"J82061",16276,3766,0.187905398662808
"J82062",17841,3534,0.165333333333333
"J82063",16281,3997,0.197110168655686
"J82064",26913,10501,0.28067033730689
"J82065",18093,3464,0.160690263023612
"J82066",19035,7492,0.282429223055755
"J82067",14680,3196,0.178787200716044
"J82069",36818,8027,0.178994313747352
"J82071",8721,971,0.100185720181593
"J82072",19538,5008,0.204025095738613
"J82073",24326,4949,0.169052092228864
"J82074",21390,6695,0.238383478725298
"J82075",22458,5316,0.191402030676172
"J82076",15118,3289,0.178682023143369
"J82077",13782,1184,0.0791126553521315
"J82079",11630,2435,0.173124777817277
"J82080",1922,817,0.298284045271997
"J82081",22155,4606,0.17211613915773
"J82082",11817,5645,0.323273393654793
"J82083",27869,5367,0.161481526056084
"J82084",14426,2835,0.16424309136203
"J82085",24054,6542,0.213818799843117
"J82086",10469,3808,0.266722700847517
"J82087",12378,2896,0.189603247348435
"J82088",17097,3087,0.15294292508918
"J82089",17958,4943,0.215842102964936
"J82090",17356,5089,0.226732011583872
"J82091",18222,4797,0.208393066597159
"J82092",13046,3272,0.200514768966785
"J82093",13795,3291,0.192613835889032
"J82094",56577,16819,0.229154177339365
"J82096",11990,1606,0.118122977346278
"J82097",21482,5654,0.208357900943396
"J82098",20877,5306,0.202650574800443
"J82099",14933,7357,0.330058322117541
"J82100",20646,5637,0.214473233649127
"J82101",24512,4414,0.152596280163175
"J82102",23378,5946,0.202769062883645
"J82103",14501,4001,0.216246892227867
"J82104",22357,8379,0.272611920874544
"J82106",15782,5619,0.262557824400729
"J82110",20950,7090,0.252853067047076
"J82112",19536,5532,0.22067975107707
"J82113",21195,5039,0.192078981474423
"J82114",12033,3368,0.218687098240374
"J82115",9262,2477,0.211006048215351
"J82116",24098,11697,0.326777482888672
"J82117",23353,3991,0.14595523698069
"J82119",18172,5644,0.23698354047699
"J82120",24114,5388,0.182631685987391
"J82121",11270,2781,0.197921856095652
"J82122",20953,3632,0.14773235712833
"J82123",23100,5745,0.199167966718669
"J82124",23798,6884,0.22436607783065
"J82125",15412,4421,0.222911309433772
"J82126",8895,2513,0.220284011220196
"J82127",14146,4291,0.232738514942778
"J82128",12004,3506,0.226047711154094
"J82129",20462,6018,0.22726586102719
"J82130",21422,6781,0.240435414672198
"J82131",40295,12595,0.238135753450558
"J82132",37309,8769,0.190307739051174
"J82133",8851,2879,0.245439045183291
"J82134",24208,6779,0.218769161261174
"J82135",16300,4265,0.207391198638463
"J82136",19340,6822,0.260759880743062
"J82138",19500,5776,0.228517170438361
"J82139",49715,16131,0.244980712571758
"J82141",27393,7682,0.219016393442623
"J82142",25221,8072,0.242453368575977
"J82143",14909,4758,0.24192810291351
"J82144",31693,5762,0.153837938859965
"J82145",20132,5553,0.216196223476737
"J82146",11809,3393,0.223194316537298
"J82147",7361,2393,0.245335247078122
"J82149",19704,4274,0.178246726165652
"J82150",18016,9337,0.341351954081819
"J82151",10825,3933,0.266499525680987
"J82152",16021,5770,0.264788215318251
"J82154",26669,9274,0.258019642211279
"J82155",55778,14649,0.208002612634359
"J82156",14874,3541,0.192288894922617
"J82157",22395,6844,0.234070932658436
"J82159",6888,2109,0.234411470490163
"J82161",18703,6676,0.263052129713543
"J82163",19670,5181,0.208482556033962
"J82164",24805,7046,0.221217544190135
"J82165",7492,1862,0.199059225999572
"J82166",39424,12872,0.246137371883127
"J82167",9329,3301,0.261361836896279
"J82168",12596,2619,0.172132763720013
"J82169",5508,1363,0.19836996070441
"J82171",10272,3023,0.227378713802181
"J82174",11704,4144,0.261484098939929
"J82175",15639,3613,0.187668813629753
"J82177",6442,1556,0.19454863715929
"J82178",10695,3125,0.226121562952243
"J82180",9098,1163,0.11334177955365
"J82181",12121,3585,0.228256717178148
"J82182",7574,1454,0.161054497120071
"J82183",4632,743,0.138232558139535
"J82184",5084,1521,0.230280090840273
"J82186",21876,5187,0.191663895355282
"J82187",17478,3711,0.175138043324366
"J82188",5882,1509,0.20416723041537
"J82190",11681,2980,0.203260350590001
"J82191",6154,1233,0.166914850412888
"J82192",11286,3588,0.241226300927793
"J82194",10575,1691,0.13786075330181
"J82195",6890,2122,0.235463826009765
"J82196",23252,5561,0.193003158296602
"J82197",6809,1198,0.149619083302111
"J82198",6825,1390,0.169202678027998
"J82199",959,304,0.240696753760887
"J82201",8439,2717,0.243546073861599
"J82203",7395,2278,0.235500878734622
"J82206",6146,1486,0.194706498951782
"J82207",9522,2632,0.216554220832648
"J82208",15045,1136,0.0702057969223163
"J82210",23479,7279,0.236653878665713
"J82212",5057,1004,0.165649232799868
"J82213",7543,1629,0.177605756650676
"J82214",15854,3735,0.190668232171116
"J82215",11827,2990,0.201795235202808
"J82216",20216,4994,0.198095993653312
"J82217",368,175,0.322283609576427
"J82218",13584,1884,0.121799844840962
"J82219",905,177,0.16358595194085
"J82220",5005,1300,0.206185567010309
"J82605",2749,383,0.122286079182631
"J82607",4650,1000,0.176991150442478
"J82609",9106,1481,0.139888542552187
"J82612",4346,150,0.0333629893238434
"J82619",7987,893,0.100563063063063
"J82620",5168,933,0.152925749877069
"J82622",16927,3436,0.16873741590139
"J82625",8916,2369,0.209924678777138
"J82628",10836,2351,0.178281641010086
"J82629",6167,1685,0.214595007641365
"J82630",7032,2441,0.257679721313206
"J82631",5823,954,0.140770252324037
"J82633",2991,1375,0.314933577645442
"J82634",5638,1239,0.18016576995783
"J82639",14104,2705,0.160925694568386
"J82640",9027,2651,0.227008049323514
"J82646",6306,1528,0.195047230022977
"J82647",5334,855,0.138148327678139
"J82648",7826,3199,0.29015873015873
"J82650",7644,2158,0.220159151193634
"J82651",5473,3536,0.392496392496393
"J82657",4000,496,0.110320284697509
"J82663",2343,399,0.145514223194748
"J82665",2399,754,0.239137329527434
"J82669",10813,2741,0.202228124538882
"J82670",2,4,0.666666666666667
"J82688",6519,1693,0.206161714564053
"J83001",34018,10947,0.243456021349939
"J83002",25448,9857,0.279195581362413
"J83003",21200,6571,0.236613733751035
"J83004",17016,5476,0.243464342877468
"J83005",13374,4889,0.267699720746865
"J83006",22808,8817,0.278798418972332
"J83007",30244,6947,0.18679250356269
"J83008",28524,9613,0.252064923827254
"J83009",51845,16511,0.241544268242729
"J83010",20535,7638,0.271110637844745
"J83011",27097,8910,0.24745188435582
"J83013",11290,3904,0.256943530340924
"J83014",21213,4963,0.189601161369193
"J83015",5751,1124,0.163490909090909
"J83016",19949,5498,0.216056902581837
"J83017",8477,3930,0.316756669621988
"J83018",30042,9380,0.237938207092486
"J83019",24304,7831,0.243690679943986
"J83020",20825,7275,0.258896797153025
"J83021",14235,3811,0.211182533525435
"J83022",11150,4476,0.286445667477281
"J83023",15629,6423,0.291266098313078
"J83024",28034,8101,0.224187076241871
"J83025",9485,3419,0.264956602603844
"J83026",20124,8846,0.305350362443908
"J83027",49280,9654,0.163810364136152
"J83028",13824,6295,0.312888314528555
"J83029",19732,8790,0.30818315686137
"J83030",53925,20605,0.276465852676774
"J83031",35670,12145,0.253999790860609
"J83032",12747,2422,0.159667743424089
"J83033",19615,12256,0.384550218066581
"J83034",13169,3053,0.188201208235729
"J83035",34778,10356,0.22945008197811
"J83036",18806,7455,0.283881040325959
"J83037",23659,9247,0.281012581292166
"J83038",37778,4189,0.0998165225057784
"J83039",22609,5955,0.208479204593194
"J83040",34942,10888,0.237573641719398
"J83041",23510,11864,0.335387572793577
"J83042",23513,13984,0.372936501586794
"J83043",20541,5150,0.200459304814916
"J83044",14123,2893,0.170016455101081
"J83045",22130,9286,0.295581869111281
"J83046",27927,8956,0.242821896266573
"J83047",21848,4761,0.178924424067045
"J83048",11767,5582,0.32174765116145
"J83049",18432,5020,0.214054238444482
"J83050",8844,2545,0.223461234524541
"J83052",9794,2403,0.197015659588423
"J83053",8414,3389,0.287130390578666
"J83054",12838,3955,0.23551479783243
"J83055",22649,6241,0.216026306680512
"J83056",9465,3351,0.261470037453184
"J83057",22356,6280,0.219304372119011
"J83058",9339,2436,0.20687898089172
"J83059",20484,5911,0.223943928774389
"J83060",15247,3701,0.195324044754064
"J83062",5851,1793,0.234563055991627
"J83063",4967,2160,0.303072821664094
"J83064",14746,7833,0.346915275255769
"J83601",9489,3531,0.271198156682028
"J83603",7642,5609,0.423288808391819
"J83607",3386,1818,0.34934665641814
"J83609",7920,5401,0.405450041288192
"J83615",8024,4361,0.352119499394429
"J83616",20,7,0.259259259259259
"J83618",7867,4096,0.342389032851291
"J83619",10134,1032,0.092423428264374
"J83620",2667,756,0.220858895705521
"J83621",3214,209,0.0610575518550979
"J83623",4137,2162,0.343229083981584
"J83625",11840,3359,0.221001381669847
"J83627",7862,1601,0.169185247807249
"J83629",8604,3399,0.2831792051987
"J83630",7434,1143,0.133263378803778
"J83631",3173,573,0.152963160704752
"J83632",8130,1955,0.193852255825483
"J83633",11565,3169,0.215080765576218
"J83634",3178,1512,0.322388059701493
"J83636",7475,3010,0.287076776347163
"J83639",2486,695,0.218484753222257
"J83642",7608,2460,0.244338498212157
"J83643",3796,1189,0.23851554663992
"J83644",6968,1794,0.204747774480712
"J83645",7690,6306,0.45055730208631
"J83646",16732,7248,0.302251876563803
"J83647",NA,1,NA
"J83649",3345,1513,0.311445039110745
"J84003",21448,2623,0.108969299156662
"J84004",29716,7670,0.205157010645696
"J84005",28795,7503,0.206705603614524
"J84007",24653,6743,0.214772582494585
"J84008",9143,4216,0.3155924844674
"J84010",24519,10493,0.299697246658289
"J84011",32587,5555,0.14563997692832
"J84012",23880,6072,0.202724358974359
"J84013",41884,7686,0.155053459753883
"J84014",33304,6446,0.162163522012579
"J84015",19429,6297,0.244771826168079
"J84016",15404,15753,0.505600667586738
"J84017",25376,3274,0.114275741710297
"J84018",8561,2092,0.196376607528396
"J84019",38870,10048,0.205404963408152
"J84020",11868,2425,0.169663471629469
"J84602",9697,1627,0.143677145884846
"K81001",15097,4021,0.210325347839732
"K81002",19116,5301,0.217102838186509
"K81003",21280,6089,0.222477986042603
"K81004",36964,9266,0.20043261951114
"K81005",12837,2201,0.146362548211198
"K81006",21858,7416,0.253330600532896
"K81007",13613,4711,0.257094520846977
"K81010",9646,3387,0.259878769277987
"K81012",26171,8198,0.238528906863743
"K81014",22932,6901,0.231321020346596
"K81015",4581,2248,0.329184360814175
"K81017",39576,8511,0.176991702539148
"K81018",14616,7734,0.346040268456376
"K81019",3470,877,0.201748332183115
"K81020",12223,5613,0.314700605516932
"K81021",15659,5964,0.275817416639689
"K81022",29670,11613,0.281302230942519
"K81023",11501,4625,0.286803919136798
"K81024",34999,9434,0.212319672315621
"K81025",19666,8677,0.306142610168296
"K81026",13272,3802,0.222677755651868
